rep,n,d,p,sq,vol,area,dist,step
50000,11,1,0.45000000000000023,29953062,11388735,38282114,185418.9174744443,588664
50000,11,1,0.46000000000000024,30607983,12266403,40781602,191837.59041764127,585773
50000,11,1,0.47000000000000025,31281947,12945473,42535324,195214.94303096656,570659
50000,11,1,0.48000000000000026,31946901,13880873,45044674,202366.42635823696,570235
50000,11,1,0.49000000000000027,32613874,14574215,46683316,205926.40376422947,560217
50000,11,1,0.5000000000000002,33273108,15461693,48878060,212275.67918203247,559375
50000,11,1,0.5100000000000002,33948011,16171451,50404572,215923.51149266554,551856
50000,11,1,0.5200000000000002,34600743,17044046,52372772,221917.2929775546,551570
50000,11,1,0.5300000000000002,35275841,17803062,53890298,226088.43859061602,547944
50000,11,1,0.5400000000000003,35947265,18592828,55411260,230534.33611459724,543818
50000,11,1,0.5500000000000003,36600651,19412307,56959208,235554.88859564607,544396
50000,11,1,0.5600000000000003,37269862,20270317,58489250,240673.11065256724,544515
50000,11,1,0.5700000000000003,37927813,20975397,59533934,244007.54592392265,541878
50000,11,1,0.5800000000000003,38589534,21838000,60917490,249092.90774523103,542874
50000,11,1,0.5900000000000003,39260490,22730904,62264698,254173.75278175334,545368
50000,11,1,0.6000000000000003,39929267,23481682,63155370,257725.9392437463,545183
50000,11,1,0.6100000000000003,40602609,24388725,64345244,262742.7625472937,548308
50000,11,1,0.6200000000000003,41265511,25390872,65704992,268755.4571217312,554167
50000,11,1,0.6300000000000003,41923843,26139958,66330658,272002.7830348851,555161
50000,11,1,0.6400000000000003,42593401,27122924,67415592,277518.67540617194,560251
50000,11,1,0.6500000000000004,43261789,27938356,67991408,281145.05498341593,562995
50000,11,1,0.6600000000000004,43921986,28911632,68860802,286368.06367972627,569250
50000,11,1,0.6700000000000004,44592734,29765024,69324108,290142.6650891873,572200
50000,11,1,0.6800000000000004,45251929,30499898,69440004,292802.77729236125,574193
50000,11,1,0.6900000000000004,45923507,31490745,70037812,297748.04921256163,580114
50000,11,1,0.7000000000000004,46585357,32494209,70543810,302713.3252054296,586742
50000,11,1,0.7100000000000004,47252304,33534770,71026552,307896.4031605229,594029
50000,11,1,0.7200000000000004,47918437,34445865,71113928,311752.216207354,599212
50000,11,1,0.7300000000000004,48582091,35456340,71293320,316393.1848028933,605448
50000,11,1,0.7400000000000004,49241278,36258229,70988920,319154.7334096923,608355
50000,11,1,0.7500000000000004,49905349,37506342,71425420,325676.97713143914,618558
50000,11,1,0.7600000000000005,50577918,38273586,70804108,327859.89736460365,620940
50000,11,1,0.7700000000000005,51243477,39439360,70836120,333437.1009649614,629583
50000,11,1,0.7800000000000005,51908848,40489657,70525530,337861.95456265553,636438
50000,11,1,0.7900000000000005,52573004,41455885,69993960,341551.7589984012,641817
50000,11,1,0.8000000000000005,53240862,42749707,69843492,347752.50088948215,652023
50000,11,1,0.8100000000000005,53910518,43823490,69212482,352047.98689224216,658658
50000,11,1,0.8200000000000005,54573407,44752682,68264004,355113.71682163136,663378
50000,11,1,0.8300000000000005,55225881,45998971,67702294,360664.93965987564,672674
50000,11,1,0.8400000000000005,55901994,47007777,66601244,364120.38102096686,677982
50000,11,1,0.8500000000000005,56568418,48167733,65624132,368701.655406975,685632
50000,11,1,0.8600000000000005,57228550,49024426,64157506,370918.6804406576,689024
50000,11,1,0.8700000000000006,57899076,50370017,63141954,376686.40962984745,699005
50000,11,1,0.8800000000000006,58564188,51511483,61774800,380843.3315680023,706068
50000,11,1,0.8900000000000006,59229886,52661633,60286384,384974.2727440437,713198
50000,11,1,0.9000000000000006,59895125,53889923,58760042,389572.86763812747,721308
50000,11,1,0.9100000000000006,60559181,54966490,56942456,393002.3282371052,727193
50000,11,1,0.9200000000000006,61221849,56351672,55312508,398536.23056727386,737163
50000,11,1,0.9300000000000006,61891198,57575627,53367246,402797.0755538826,744754
50000,11,1,0.9400000000000006,62558210,58890699,51364648,407603.5165448741,753413
50000,11,1,0.9500000000000006,63222901,59919013,48998706,410366.1375829395,758380
50000,11,1,0.9600000000000006,63888223,61280047,46780180,415319.80289257405,767427
50000,11,1,0.9700000000000006,64556050,62645238,44399532,420186.86566183035,776356
50000,11,1,0.9800000000000006,65217730,63909129,41829658,424317.8068378717,783948
50000,11,1,0.9900000000000007,65884769,65213235,39122530,428595.9723325561,791844
50000,11,1,1.0000000000000007,66550000,66550000,36300000,433012.7018918456,800000
50000,13,1,0.01,1097680,556,3274,29.242640687119287,556
50000,13,1,0.02,2199036,1128,6496,121.96399003885763,1120
50000,13,1,0.03,3294234,1775,10028,265.99972034959376,1751
50000,13,1,0.04,4395072,2711,14994,524.3114981195176,2652
50000,13,1,0.05,5490718,3397,18442,756.3030269012842,3281
50000,13,1,0.060000000000000005,6590768,4510,24108,1096.3834642860345,4306
50000,13,1,0.07,7687874,5874,30514,1690.9916332045436,5523
50000,13,1,0.08,8781510,6932,35582,2010.5314794228266,6384
50000,13,1,0.09,9886808,8515,42790,2655.4875089158736,7673
50000,13,1,0.09999999999999999,10983567,10587,52054,3421.651023769637,9294
50000,13,1,0.10999999999999999,12080083,12402,60302,4093.2378406718076,10722
50000,13,1,0.11999999999999998,13176661,14905,71188,5010.601637141728,12517
50000,13,1,0.12999999999999998,14276398,18079,84460,6141.141430033041,14710
50000,13,1,0.13999999999999999,15381527,21422,98606,7207.175139527061,16788
50000,13,1,0.15,16476011,26419,119600,8839.715914440052,20127
50000,13,1,0.16,17576344,29903,133496,9937.152302270702,22023
50000,13,1,0.17,18669798,36391,159812,11783.733490981747,25732
50000,13,1,0.18000000000000002,19768329,44600,192286,13806.736313009427,29801
50000,13,1,0.19000000000000003,20874329,54468,231332,16279.11433147152,34505
50000,13,1,0.20000000000000004,21964703,67533,282296,19031.115662459164,40255
50000,13,1,0.21000000000000005,23069439,82060,338736,21773.37327965718,46468
50000,13,1,0.22000000000000006,24158925,102169,415568,25217.064262126532,53775
50000,13,1,0.23000000000000007,25263971,129899,521766,29640.715736503662,63381
50000,13,1,0.24000000000000007,26370085,161727,642444,34177.76749811445,73880
50000,13,1,0.25000000000000006,27456791,208020,815950,38855.444902217496,85632
50000,13,1,0.26000000000000006,28556613,281901,1094666,46682.521504334865,105094
50000,13,1,0.2700000000000001,29661527,373139,1434480,53580.63898735006,125270
50000,13,1,0.2800000000000001,30759378,495163,1886452,60844.593457259885,147606
50000,13,1,0.2900000000000001,31855587,672380,2543370,70485.18928694498,179491
50000,13,1,0.3000000000000001,32950220,922962,3465344,79443.7433255527,214025
50000,13,1,0.3100000000000001,34050082,1278120,4763228,89237.7508024064,256664
50000,13,1,0.3200000000000001,35151506,1753575,6495978,101726.42588702895,311847
50000,13,1,0.3300000000000001,36239452,2430441,8948196,113427.53889679625,373093
50000,13,1,0.34000000000000014,37348555,3250333,11897236,123646.89629502196,431411
50000,13,1,0.35000000000000014,38439336,4480263,16300334,137879.79890209212,517388
50000,13,1,0.36000000000000015,39542037,5696526,20592144,146532.00640228568,571120
50000,13,1,0.37000000000000016,40638059,7266254,26097742,159071.55952038502,634823
50000,13,1,0.38000000000000017,41744510,8912591,31787056,168983.36323472558,679710
50000,13,1,0.3900000000000002,42835457,10432209,36932826,176629.1107216009,698242
50000,13,1,0.4000000000000002,43947223,12110636,42535732,186990.11802494476,711463
50000,13,1,0.4100000000000002,45037025,13631676,47452308,194903.10443169685,708915
50000,13,1,0.4200000000000002,46142042,15040935,51856418,201697.00600905274,698601
50000,13,1,0.4300000000000002,47241405,16360576,55840064,208392.44934009624,685230
50000,13,1,0.4400000000000002,48337376,17608507,59477696,213740.31998546695,669566
50000,13,1,0.45000000000000023,49425201,19103204,63793950,222579.91949251248,663960
50000,13,1,0.46000000000000024,50541390,20606595,67972440,230966.00918954445,660361
50000,13,1,0.47000000000000025,51631302,21788359,71007068,236134.79498557295,648117
50000,13,1,0.48000000000000026,52730593,23146823,74467148,242923.2632957275,643680
50000,13,1,0.49000000000000027,53826638,24419833,77494532,248842.88276669724,637519
50000,13,1,0.5000000000000002,54925224,25749429,80581634,255274.08531015378,632559
50000,13,1,0.5100000000000002,56024397,27046869,83425656,261135.2565259535,629322
50000,13,1,0.5200000000000002,57127903,28430459,86337204,267595.59008507855,628022
50000,13,1,0.5300000000000002,58220900,29508065,88267618,271361.1122928477,621427
50000,13,1,0.5400000000000003,59320454,30986640,91191894,278486.1615710913,623627
50000,13,1,0.5500000000000003,60409607,32239011,93328528,283530.9447452324,622268
50000,13,1,0.5600000000000003,61518558,33367080,94955616,287310.6066670074,619468
50000,13,1,0.5700000000000003,62613848,34719332,97084212,292892.6946220202,621496
50000,13,1,0.5800000000000003,63710665,36292470,99661890,300257.3079179562,627572
50000,13,1,0.5900000000000003,64807438,37678613,101532356,305760.7095565631,630202
50000,13,1,0.6000000000000003,65907137,39190363,103617374,312249.3661201163,636293
50000,13,1,0.6100000000000003,67011647,40551197,105105570,317255.72283153306,639323
50000,13,1,0.6200000000000003,68102104,41631420,105759838,320108.1902351527,638659
50000,13,1,0.6300000000000003,69206170,43085789,107186380,325639.24398924777,644589
50000,13,1,0.6400000000000003,70302360,44642930,108703652,331783.8133880894,651835
50000,13,1,0.6500000000000004,71407837,46317928,110345114,338651.71489262715,660861
50000,13,1,0.6600000000000004,72501513,47668069,111023160,343027.8261466282,665062
50000,13,1,0.6700000000000004,73606908,48935996,111347976,346654.67825786525,668276
50000,13,1,0.6800000000000004,74699156,50533615,112268664,352513.4816377071,676125
50000,13,1,0.6900000000000004,75799507,52477532,113761794,360582.08398590196,688983
50000,13,1,0.7000000000000004,76890834,53579487,113272424,362794.2752591003,690285
50000,13,1,0.7100000000000004,77994133,55351724,114033608,369383.53997811937,700006
50000,13,1,0.7200000000000004,79096072,56711003,113730728,373053.56703558465,704408
50000,13,1,0.7300000000000004,80188365,58715316,114580276,380897.12685272103,716847
50000,13,1,0.7400000000000004,81287120,60191334,114185106,385118.0329610791,722781
50000,13,1,0.7500000000000004,82395492,61492074,113238118,388048.11948043463,726087
50000,13,1,0.7600000000000005,83489161,63784694,113970094,397182.9554395299,741329
50000,13,1,0.7700000000000005,84592048,65186495,112882510,400560.99796132435,745862
50000,13,1,0.7800000000000005,85678420,66778834,112021572,405123.2197884493,752647
50000,13,1,0.7900000000000005,86782995,68856171,111717230,412376.50512348587,764786
50000,13,1,0.8000000000000005,87877329,70153580,109958234,414871.2017334224,767779
50000,13,1,0.8100000000000005,88977498,72235676,109265770,421906.7921137495,779699
50000,13,1,0.8200000000000005,90074165,73756608,107494676,425502.5295902534,785273
50000,13,1,0.8300000000000005,91172368,75455321,105799100,430054.359112533,792487
50000,13,1,0.8400000000000005,92268670,77794697,104791520,438108.395367708,806291
50000,13,1,0.8500000000000005,93368563,79475423,102650542,442296.494220399,813078
50000,13,1,0.8600000000000005,94468712,81196796,100380664,446598.9084263893,820391
50000,13,1,0.8700000000000006,95568929,83196954,98251572,452335.46070104296,830222
50000,13,1,0.8800000000000006,96669363,85130095,95816428,457573.18234311807,839153
50000,13,1,0.8900000000000006,97764920,87147467,93277652,463164.24234993634,848816
50000,13,1,0.9000000000000006,98871119,88987200,90295866,467653.71804314357,856510
50000,13,1,0.9100000000000006,99957598,91012800,87365946,473099.2857821264,866026
50000,13,1,0.9200000000000006,101064324,92918142,84015786,477713.4691334783,874167
50000,13,1,0.9300000000000006,102159234,94836152,80528040,482358.82939936634,882443
50000,13,1,0.9400000000000006,103260949,97030985,77002354,488251.26624670083,893031
50000,13,1,0.9500000000000006,104359277,99089882,73146858,493364.2802306313,902198
50000,13,1,0.9600000000000006,105456249,101245430,69150658,498861.8094938411,912172
50000,13,1,0.9700000000000006,106555236,103360540,64861826,504026.7850019985,921566
50000,13,1,0.9800000000000006,107650230,105470322,60369282,509087.837461702,930768
50000,13,1,0.9900000000000007,108750956,107713923,55678498,514658.1128588295,940938
50000,13,1,1.0000000000000007,109850000,109850000,50700000,519615.24227007915,950000
50000,15,1,0.01,1686163,521,3072,24.82842712474619,520
50000,15,1,0.02,3376757,1143,6576,126.53104068079217,1138
50000,15,1,0.03,5061370,1765,10018,254.430535617404,1748
50000,15,1,0.04,6748810,2563,14236,467.38767701076046,2515
50000,15,1,0.05,8441587,3491,18990,774.1918679130978,3377
50000,15,1,0.060000000000000005,10123058,4418,23520,1119.5105144737884,4230
50000,15,1,0.07,11813755,5677,29622,1558.1838667907427,5307
50000,15,1,0.08,13497530,7026,35932,2071.354576653941,6441
50000,15,1,0.09,15184803,8554,43066,2684.902775885503,7756
50000,15,1,0.09999999999999999,16869498,10089,50016,3233.8649204203552,8982
50000,15,1,0.10999999999999999,18560436,12353,59964,4035.060632264258,10570
50000,15,1,0.11999999999999998,20247472,15010,71610,5018.723947744222,12602
50000,15,1,0.12999999999999998,21940229,18345,85592,6200.492981062748,14836
50000,15,1,0.13999999999999999,23625322,20951,96598,7127.414967775461,16608
50000,15,1,0.15,25316202,25314,114682,8452.026922893188,19176
50000,15,1,0.16,27009303,31050,138448,10213.832220249713,22770
50000,15,1,0.17,28690350,37212,163004,11932.234521401413,26081
50000,15,1,0.18000000000000002,30365168,45713,196478,14137.79479652865,30259
50000,15,1,0.19000000000000003,32056581,54123,230018,16004.856862580184,34312
50000,15,1,0.20000000000000004,33752620,66784,279604,19022.03192319207,40264
50000,15,1,0.21000000000000005,35440410,82626,340702,22210.89977130412,46834
50000,15,1,0.22000000000000006,37130165,103826,422322,25811.09858787111,54828
50000,15,1,0.23000000000000007,38814937,130724,524948,29691.388059442448,63312
50000,15,1,0.24000000000000007,40500158,170773,676216,35244.15790911507,75805
50000,15,1,0.25000000000000006,42185629,218248,856264,40682.43302421371,89339
50000,15,1,0.26000000000000006,43873114,285161,1106336,46166.996595171826,104290
50000,15,1,0.2700000000000001,45563477,407447,1563594,56361.512652891164,131680
50000,15,1,0.2800000000000001,47250857,555562,2112934,64758.00592428319,157595
50000,15,1,0.2900000000000001,48940903,767328,2894686,73818.46417167889,189203
50000,15,1,0.3000000000000001,50624364,1139974,4268776,87714.64184922416,240461
50000,15,1,0.3100000000000001,52305230,1674556,6231736,101649.63474680338,299812
50000,15,1,0.3200000000000001,54006455,2421801,8953520,114980.60622600051,368668
50000,15,1,0.3300000000000001,55679226,3508732,12891100,129663.4811797922,450361
50000,15,1,0.34000000000000014,57377733,5051948,18455530,145631.74430952183,546694
50000,15,1,0.35000000000000014,59066932,6915957,25118540,158014.29237531865,631686
50000,15,1,0.36000000000000015,60741908,9305862,33590374,173167.92313743534,718358
50000,15,1,0.37000000000000016,62433533,11843683,42453558,185688.45333758887,780017
50000,15,1,0.38000000000000017,64111535,14250170,50744868,195193.2957526319,803697
50000,15,1,0.3900000000000002,65806771,16835241,59466178,207442.95763877805,817017
50000,15,1,0.4000000000000002,67501007,19278622,67510444,218213.80492707525,812416
50000,15,1,0.4100000000000002,69184853,21447921,74429666,226863.92277232817,795909
50000,15,1,0.4200000000000002,70879502,23655837,81265484,236550.26417941562,779282
50000,15,1,0.4300000000000002,72552907,25544695,86833170,243033.86331852415,759116
50000,15,1,0.4400000000000002,74254457,27890933,93757292,253957.36898834983,752020
50000,15,1,0.45000000000000023,75941440,29836141,99126244,261159.15813139977,739876
50000,15,1,0.46000000000000024,77610593,31923073,104753354,269656.2591140631,731495
50000,15,1,0.47000000000000025,79308727,33706654,109190980,275490.3301034361,717858
50000,15,1,0.48000000000000026,81007628,35528548,113545994,281504.1585592405,708521
50000,15,1,0.49000000000000027,82688754,37332831,117641918,287458.2871317226,699824
50000,15,1,0.5000000000000002,84382915,39483426,122615394,295885.17509618227,698980
50000,15,1,0.5100000000000002,86056190,41431704,126757714,302672.56167827634,696260
50000,15,1,0.5200000000000002,87741525,43681494,131565686,311449.5983721761,699049
50000,15,1,0.5300000000000002,89424281,45395669,134531962,316168.6554251218,694033
50000,15,1,0.5400000000000003,91140080,47298725,137849902,322046.3131967927,693416
50000,15,1,0.5500000000000003,92817608,49712251,142430052,331266.0378449672,700341
50000,15,1,0.5600000000000003,94494554,51655470,145439862,337210.5471098417,702697
50000,15,1,0.5700000000000003,96196691,53577150,148106370,342734.6680839912,703780
50000,15,1,0.5800000000000003,97884699,55944120,151808666,350994.7836032592,711774
50000,15,1,0.5900000000000003,99564481,57747928,153727720,355530.4345653641,712607
50000,15,1,0.6000000000000003,101254653,59762510,155961770,361218.70167806855,717158
50000,15,1,0.6100000000000003,102940231,62382724,159498622,370354.9651323188,728360
50000,15,1,0.6200000000000003,104627939,64525609,161603962,376511.82345464977,735194
50000,15,1,0.6300000000000003,106309912,66164426,162147338,379507.50203325594,735990
50000,15,1,0.6400000000000003,108002983,68141089,163377992,384384.3699047049,741276
50000,15,1,0.6500000000000004,109678388,71175961,166851724,395091.01557756413,757397
50000,15,1,0.6600000000000004,111378146,73413564,168107698,401025.76216063753,765099
50000,15,1,0.6700000000000004,113064025,75554704,168929916,406346.5146610574,771402
50000,15,1,0.6800000000000004,114751511,78322657,170847218,414819.8646802003,784566
50000,15,1,0.6900000000000004,116434704,80533389,171306334,420227.77878269256,792096
50000,15,1,0.7000000000000004,118130600,82200529,170312258,422570.5220174745,793109
50000,15,1,0.7100000000000004,119812897,85445988,172375458,432960.19184960437,810245
50000,15,1,0.7200000000000004,121503108,87678737,172024388,437968.453696797,817045
50000,15,1,0.7300000000000004,123188285,89506468,170671110,440877.3960910198,820260
50000,15,1,0.7400000000000004,124872177,92652366,171609232,450189.4497512815,835478
50000,15,1,0.7500000000000004,126563932,94879926,170446018,454747.658958063,842081
50000,15,1,0.7600000000000005,128243075,97710293,170151798,462132.9400694962,853659
50000,15,1,0.7700000000000005,129930207,99981119,168546340,466678.5734393749,860301
50000,15,1,0.7800000000000005,131628961,102841427,167612066,473782.89733328845,871740
50000,15,1,0.7900000000000005,133307973,105017306,165356196,477699.61272796086,877349
50000,15,1,0.8000000000000005,135003222,107890292,163826432,484561.99802756443,888644
50000,15,1,0.8100000000000005,136689765,110799811,162062330,491448.632038474,900130
50000,15,1,0.8200000000000005,138376683,113616362,159830510,497777.54568934516,910580
50000,15,1,0.8300000000000005,140065538,116038077,156772958,502251.4329253058,917500
50000,15,1,0.8400000000000005,141752089,118790540,153852830,508034.7505717915,927187
50000,15,1,0.8500000000000005,143438749,121855034,151019752,515006.25507227215,939025
50000,15,1,0.8600000000000005,145120342,124803865,147730294,521347.2930787963,949829
50000,15,1,0.8700000000000006,146807982,127778742,144092206,527627.7093070394,960474
50000,15,1,0.8800000000000006,148495320,130497429,139881180,532744.187392585,969122
50000,15,1,0.8900000000000006,150192711,133732248,135801424,539764.189315644,981360
50000,15,1,0.9000000000000006,151876273,136504001,131001056,544844.2943342307,990100
50000,15,1,0.9100000000000006,153560220,139845908,126412990,552070.4103033899,1002882
50000,15,1,0.9200000000000006,155245626,142436651,120784588,556192.6912253934,1010026
50000,15,1,0.9300000000000006,156936186,146558965,116065226,566122.5385051608,1027825
50000,15,1,0.9400000000000006,158618922,148967968,109654382,569323.3683975401,1033417
50000,15,1,0.9500000000000006,160310087,152190679,103488328,575506.7897805454,1044502
50000,15,1,0.9600000000000006,162003335,155269675,96853930,581011.2472469854,1054370
50000,15,1,0.9700000000000006,163686524,158803233,90197690,588128.244015268,1067219
50000,15,1,0.9800000000000006,165374038,162054361,82969764,594044.9295739084,1077926
50000,15,1,0.9900000000000007,167059895,165526698,75493560,600652.7034047671,1089906
50000,15,1,1.0000000000000007,168750000,168750000,67500000,606217.7826494719,1100000
