rep,n,d,p,sq,vol,area,dist,step
50000,5,2,0.7600000000000005,18054586,9189453,10388352,475419.4107282139,898134
50000,5,2,0.7700000000000005,18538556,9966319,10922648,493037.5769159687,916413
50000,5,2,0.7800000000000005,19017338,10681942,11344306,507924.6618964552,933515
50000,5,2,0.7900000000000005,19506033,11359340,11669240,519627.50097113755,938871
50000,5,2,0.8000000000000005,19995331,12201818,12097048,539406.1157668225,958697
50000,5,2,0.8100000000000005,20509866,12920280,12326110,551556.3012273227,961916
50000,5,2,0.8200000000000005,21013343,13809624,12661636,571266.8096197954,977873
50000,5,2,0.8300000000000005,21528521,14554160,12774146,584532.1474905787,983537
50000,5,2,0.8400000000000005,22038118,15302023,12849268,597134.6830558992,986701
50000,5,2,0.8500000000000005,22573052,16140908,12910972,612905.7842954894,996917
50000,5,2,0.8600000000000005,23112576,17048522,12948656,629996.2699609459,1011065
50000,5,2,0.8700000000000006,23641662,17796635,12796982,641479.0610360036,1015709
50000,5,2,0.8800000000000006,24195565,18670244,12648422,656518.8183968619,1024499
50000,5,2,0.8900000000000006,24750390,19561750,12443674,671332.3134244229,1035299
50000,5,2,0.9000000000000006,25313472,20531282,12191306,688281.8566775146,1051338
50000,5,2,0.9100000000000006,25883660,21458256,11829222,702881.1704574146,1064715
50000,5,2,0.9200000000000006,26438103,22366884,11396214,717132.1042119254,1079509
50000,5,2,0.9300000000000006,27032609,23467072,10939412,735607.2377104213,1100246
50000,5,2,0.9400000000000006,27615649,24396343,10315812,748390.2219129524,1113912
50000,5,2,0.9500000000000006,28208147,25515790,9684738,766354.347678082,1136490
50000,5,2,0.9600000000000006,28802051,26565506,8924146,781543.9427717713,1156042
50000,5,2,0.9700000000000006,29404118,27710039,8101406,798782.2646633303,1179293
50000,5,2,0.9800000000000006,30015378,28825267,7152106,814230.6301096766,1200560
50000,5,2,0.9900000000000007,30632372,30027781,6130680,831438.7807366501,1225024
50000,5,2,1.0000000000000007,31250000,31250000,5000000,848528.1374243841,1250000
50000,7,1,0.01,24286,538,2110,19.414213562373096,537
50000,7,1,0.02,48918,1082,4144,87.24264068711929,1079
50000,7,1,0.03,73781,1781,6664,211.54705397101864,1771
50000,7,1,0.04,97967,2323,8636,296.3290482208494,2303
50000,7,1,0.05,121842,3075,11130,513.7707948139071,3038
50000,7,1,0.060000000000000005,146948,3894,13794,769.9414155787421,3826
50000,7,1,0.07,171404,4605,16048,1009.249265357474,4509
50000,7,1,0.08,196263,5538,18932,1314.9212577184996,5364
50000,7,1,0.09,219096,6569,22060,1704.8285812636607,6345
50000,7,1,0.09999999999999999,244479,7681,25224,2094.9778121743007,7298
50000,7,1,0.10999999999999999,269561,8914,28604,2652.262181739556,8427
50000,7,1,0.11999999999999998,293397,10199,32342,3126.8175173318295,9544
50000,7,1,0.12999999999999998,319273,11497,35698,3742.821830798539,10678
50000,7,1,0.13999999999999999,342571,13105,40018,4380.199346330766,12019
50000,7,1,0.15,367828,14814,44408,5103.124471777477,13448
50000,7,1,0.16,392723,16711,48838,5925.289050157592,14891
50000,7,1,0.17,415930,18639,53780,6784.913845063267,16476
50000,7,1,0.18000000000000002,440637,20783,58784,7647.487210513189,18059
50000,7,1,0.19000000000000003,465541,23486,65448,8803.53013622292,20202
50000,7,1,0.20000000000000004,490041,25940,70932,9821.077411884435,21988
50000,7,1,0.21000000000000005,515362,29047,77778,11031.963664856563,24066
50000,7,1,0.22000000000000006,537700,31828,84270,12244.880385451628,26199
50000,7,1,0.23000000000000007,563010,34621,90372,13389.032096784758,28054
50000,7,1,0.24000000000000007,589031,38954,99406,15091.496961614126,30936
50000,7,1,0.25000000000000006,611585,42226,106348,16303.684963076048,33021
50000,7,1,0.26000000000000006,638037,46750,115844,17994.924458691698,35943
50000,7,1,0.2700000000000001,661580,50875,124542,19564.502949900394,38584
50000,7,1,0.2800000000000001,686333,55275,133388,21003.79006640117,41129
50000,7,1,0.2900000000000001,711262,62256,147510,23474.527645839455,45262
50000,7,1,0.3000000000000001,734177,68293,159612,25616.267464536908,48914
50000,7,1,0.3100000000000001,759585,73051,168966,27209.491480593762,51655
50000,7,1,0.3200000000000001,785183,80828,183882,29600.80539430973,55767
50000,7,1,0.3300000000000001,808407,89647,200962,32193.331216760635,60238
50000,7,1,0.34000000000000014,831673,94404,209304,33455.70884725576,62434
50000,7,1,0.35000000000000014,858449,104130,227768,36330.52902109984,67558
50000,7,1,0.36000000000000015,883161,115931,249728,39512.372710994605,73483
50000,7,1,0.37000000000000016,907094,123060,262228,41346.83631409235,76471
50000,7,1,0.38000000000000017,931827,136721,287622,45058.12676474794,83056
50000,7,1,0.3900000000000002,954942,145962,303648,47156.90265277704,86961
50000,7,1,0.4000000000000002,980342,159968,329072,50555.61803521897,93171
50000,7,1,0.4100000000000002,1004851,171818,349616,53214.04552038592,98121
50000,7,1,0.4200000000000002,1029646,185241,372360,55907.125788260375,103147
50000,7,1,0.4300000000000002,1054425,202866,403176,59616.43592752357,110482
50000,7,1,0.4400000000000002,1077685,217460,427266,62377.85570492972,115933
50000,7,1,0.45000000000000023,1102502,234400,454958,65523.37983302045,121943
50000,7,1,0.46000000000000024,1127061,252647,485784,68598.9129388551,128170
50000,7,1,0.47000000000000025,1151828,275145,523142,72707.97009616831,136435
50000,7,1,0.48000000000000026,1176823,296587,557194,76178.15410700194,143263
50000,7,1,0.49000000000000027,1200704,317054,589204,78998.71238468649,149123
50000,7,1,0.5000000000000002,1226086,340649,627354,82366.01245715436,156462
50000,7,1,0.5100000000000002,1248805,359835,656684,85115.78854855004,162499
50000,7,1,0.5200000000000002,1275374,390709,704402,89228.31372002357,171312
50000,7,1,0.5300000000000002,1298914,419084,747652,92838.62550860948,179337
50000,7,1,0.5400000000000003,1323966,444797,784968,95762.31582011045,185905
50000,7,1,0.5500000000000003,1346850,474693,830314,99322.10842321177,193540
50000,7,1,0.5600000000000003,1372072,505475,872514,102541.87359254259,200635
50000,7,1,0.5700000000000003,1395043,542903,928090,106992.94508002936,210361
50000,7,1,0.5800000000000003,1420681,575853,972686,109894.26986675514,217399
50000,7,1,0.5900000000000003,1445283,611264,1020568,113012.93343555919,224992
50000,7,1,0.6000000000000003,1472572,648988,1069350,115765.60889876146,231115
50000,7,1,0.6100000000000003,1494760,686388,1119768,119477.24063922183,239779
50000,7,1,0.6200000000000003,1518548,731181,1178982,123522.28284965917,248650
50000,7,1,0.6300000000000003,1542830,768329,1224734,126067.14283844437,254460
50000,7,1,0.6400000000000003,1567600,806405,1268886,128753.06761832327,261006
50000,7,1,0.6500000000000004,1592623,847889,1316818,131172.36414690656,266287
50000,7,1,0.6600000000000004,1616654,893742,1367996,134366.56441076336,273608
50000,7,1,0.6700000000000004,1641750,939909,1420698,137641.89974436557,280613
50000,7,1,0.6800000000000004,1665932,977030,1455592,139436.65428138128,283966
50000,7,1,0.6900000000000004,1690227,1020607,1498882,141809.10383996114,288654
50000,7,1,0.7000000000000004,1715107,1069667,1547838,144890.12099589556,293819
50000,7,1,0.7100000000000004,1739554,1124287,1601372,148792.18264811987,300783
50000,7,1,0.7200000000000004,1764267,1163831,1631834,150183.22081895103,303125
50000,7,1,0.7300000000000004,1788650,1210247,1667884,152946.80736556655,306643
50000,7,1,0.7400000000000004,1813109,1260697,1707622,155774.52093760314,311440
50000,7,1,0.7500000000000004,1836319,1305522,1737048,158281.92152592255,314100
50000,7,1,0.7600000000000005,1860949,1354681,1770482,160844.77356454107,317079
50000,7,1,0.7700000000000005,1886573,1395933,1785206,162426.93151719408,317480
50000,7,1,0.7800000000000005,1909710,1441926,1808306,165001.9520975763,319261
50000,7,1,0.7900000000000005,1935678,1489528,1825436,167137.37255222752,319884
50000,7,1,0.8000000000000005,1960341,1534524,1838698,169215.17139162065,320980
50000,7,1,0.8100000000000005,1985640,1578299,1847106,171343.07728445635,321470
50000,7,1,0.8200000000000005,2009220,1625123,1856518,173704.88342579373,322677
50000,7,1,0.8300000000000005,2033459,1673402,1861424,176251.40685466898,323681
50000,7,1,0.8400000000000005,2057116,1712693,1858468,177857.60441710998,322826
50000,7,1,0.8500000000000005,2082480,1755485,1851010,179773.00931828894,322597
50000,7,1,0.8600000000000005,2106774,1804026,1846404,182330.902959226,324060
50000,7,1,0.8700000000000006,2131703,1846283,1833778,184205.13695080648,323910
50000,7,1,0.8800000000000006,2155854,1892637,1821486,186497.79412061008,324706
50000,7,1,0.8900000000000006,2181460,1943538,1805430,189105.51519786377,326084
50000,7,1,0.9000000000000006,2204651,1983718,1784210,190894.21528478945,326919
50000,7,1,0.9100000000000006,2229725,2027308,1757260,192823.55960380187,327275
50000,7,1,0.9200000000000006,2253804,2073191,1731362,195014.67346659262,329211
50000,7,1,0.9300000000000006,2279015,2123711,1703864,197560.25787886683,331448
50000,7,1,0.9400000000000006,2302318,2168080,1671990,199614.33306084631,333163
50000,7,1,0.9500000000000006,2327544,2214367,1631848,201673.2879729246,335366
50000,7,1,0.9600000000000006,2352676,2264047,1593184,204024.34800300276,338195
50000,7,1,0.9700000000000006,2376724,2304858,1546312,205602.61033861275,340118
50000,7,1,0.9800000000000006,2400991,2355882,1503118,208071.8272185187,343654
50000,7,1,0.9900000000000007,2425599,2400899,1451390,209930.10383947886,346466
50000,7,1,1.0000000000000007,2450000,2450000,1400000,212132.03435609603,350000
50000,7,2,0.01,12096,7,28,0.0,7
50000,7,2,0.02,47763,26,98,3.0,26
50000,7,2,0.03,108934,69,264,4.82842712474619,69
50000,7,2,0.04,191444,82,306,10.414213562373096,82
50000,7,2,0.05,300263,158,564,27.414213562373096,153
50000,7,2,0.060000000000000005,432273,238,832,46.30713578936526,230
50000,7,2,0.07,589468,364,1264,75.29784057427982,350
50000,7,2,0.08,768509,411,1424,90.19348530673793,397
50000,7,2,0.09,973730,611,2036,164.97660725525634,588
50000,7,2,0.09999999999999999,1200397,792,2562,237.64340292466022,759
50000,7,2,0.10999999999999999,1451894,1058,3426,319.0418163468687,1018
50000,7,2,0.11999999999999998,1727963,1291,4016,419.46747622644125,1201
50000,7,2,0.12999999999999998,2029435,1568,4858,502.83012410970423,1448
50000,7,2,0.13999999999999999,2350809,1834,5542,610.7265784833606,1668
50000,7,2,0.15,2701022,2255,6754,778.2510996766904,2041
50000,7,2,0.16,3068655,2678,7814,963.309167222805,2385
50000,7,2,0.17,3461788,3322,9622,1214.9743711583426,2954
50000,7,2,0.18000000000000002,3886284,3785,10802,1390.2870030620309,3330
50000,7,2,0.19000000000000003,4339267,4444,12310,1679.0548392398011,3808
50000,7,2,0.20000000000000004,4800630,5068,13902,1908.05696817651,4292
50000,7,2,0.21000000000000005,5292742,5826,15708,2232.7092058116905,4860
50000,7,2,0.22000000000000006,5815794,7142,18742,2766.8580212800284,5867
50000,7,2,0.23000000000000007,6341556,7987,20874,3096.5207395301413,6477
50000,7,2,0.24000000000000007,6914888,9271,23712,3600.3752093943854,7387
50000,7,2,0.25000000000000006,7501471,10714,26858,4132.092676377973,8342
50000,7,2,0.26000000000000006,8118686,12301,30356,4785.661342330246,9482
50000,7,2,0.2700000000000001,8755503,14312,34764,5407.5262479370185,10714
50000,7,2,0.2800000000000001,9423061,15643,37556,6013.05641043176,11598
50000,7,2,0.2900000000000001,10089741,18482,43616,7110.35359846294,13490
50000,7,2,0.3000000000000001,10808649,20298,47308,7667.9386360593735,14516
50000,7,2,0.3100000000000001,11526353,23258,53272,8634.272588336165,16196
50000,7,2,0.3200000000000001,12277990,27477,61610,10148.410222439563,18715
50000,7,2,0.3300000000000001,13098804,31034,68534,11352.332788940315,20720
50000,7,2,0.34000000000000014,13879337,34046,74570,12135.092991236208,22197
50000,7,2,0.35000000000000014,14710414,39861,85956,14124.14130839882,25508
50000,7,2,0.36000000000000015,15572543,44975,95754,15697.576324863976,28256
50000,7,2,0.37000000000000016,16453375,50882,106576,17379.437209778756,31011
50000,7,2,0.38000000000000017,17363261,57893,119606,19352.255976977147,34544
50000,7,2,0.3900000000000002,18247741,64518,131434,21182.135934115406,37491
50000,7,2,0.4000000000000002,19214707,73979,148772,23752.831235341306,41952
50000,7,2,0.4100000000000002,20193857,84887,168368,26694.941086134793,46927
50000,7,2,0.4200000000000002,21155571,94423,185366,28860.66195150546,50685
50000,7,2,0.4300000000000002,22197779,111928,216230,33003.65367794029,57730
50000,7,2,0.4400000000000002,23265521,128746,243856,36745.26896012016,64070
50000,7,2,0.45000000000000023,24299948,149319,280062,41504.503314493486,72168
50000,7,2,0.46000000000000024,25404203,168981,312636,45214.22714336035,78676
50000,7,2,0.47000000000000025,26516523,199056,362272,51385.5748491947,89133
50000,7,2,0.48000000000000026,27677252,229243,412506,57583.42380881653,99822
50000,7,2,0.49000000000000027,28828033,270027,477904,64874.306985451556,112540
50000,7,2,0.5000000000000002,30004524,322133,561382,73226.19194685419,127805
50000,7,2,0.5100000000000002,31234712,383650,659708,82729.90461226566,144538
50000,7,2,0.5200000000000002,32435758,447101,760124,92194.3574154562,161111
50000,7,2,0.5300000000000002,33716961,543845,908998,104772.78135665353,183542
50000,7,2,0.5400000000000003,35020584,675746,1113858,121512.57491126128,214047
50000,7,2,0.5500000000000003,36323202,815532,1326172,137425.41558013493,244158
50000,7,2,0.5600000000000003,37655957,1008490,1616392,158275.17290849396,282438
50000,7,2,0.5700000000000003,39021075,1259280,1986982,181061.34201150193,326276
50000,7,2,0.5800000000000003,40388674,1581351,2461998,208707.26880275636,378448
50000,7,2,0.5900000000000003,41792779,2011529,3085546,240246.31672631495,442027
50000,7,2,0.6000000000000003,43218481,2562375,3874980,276105.24705944426,514910
50000,7,2,0.6100000000000003,44672497,3277438,4878336,318387.37787764246,598430
50000,7,2,0.6200000000000003,46109215,4136394,6060802,361454.81093107373,690048
50000,7,2,0.6300000000000003,47668554,5232448,7548356,409588.07334806153,794023
50000,7,2,0.6400000000000003,49168367,6530867,9272812,458656.673229302,904107
50000,7,2,0.6500000000000004,50732917,8103044,11300222,504843.290967484,1009393
50000,7,2,0.6600000000000004,52316599,9952536,13635894,560175.0779612642,1133147
50000,7,2,0.6700000000000004,53899128,12166804,16362070,614171.445375645,1252419
50000,7,2,0.6800000000000004,55527466,14467077,19085200,663673.0431839093,1365139
50000,7,2,0.6900000000000004,57154698,16812694,21716188,703831.1964816885,1451676
50000,7,2,0.7000000000000004,58792147,19462800,24574292,748132.8748272473,1538068
50000,7,2,0.7100000000000004,60569330,22210383,27385106,789722.8667054144,1620126
50000,7,2,0.7200000000000004,62223382,24998883,30063986,827626.4002895035,1686484
50000,7,2,0.7300000000000004,64004752,27624402,32340118,857592.9522969401,1720376
50000,7,2,0.7400000000000004,65760599,30529023,34743580,894651.3646380645,1765322
50000,7,2,0.7500000000000004,67521838,33466657,36950594,929594.3080723122,1802879
50000,7,2,0.7600000000000005,69367309,36392090,38920008,965379.1855957453,1833250
50000,7,2,0.7700000000000005,71148796,38801466,40109148,985896.668815914,1831916
50000,7,2,0.7800000000000005,73071410,41876038,41753842,1.0216195962558805e6,1848319
50000,7,2,0.7900000000000005,74941751,44733469,42932302,1.0533740720388994e6,1863135
50000,7,2,0.8000000000000005,76815330,47438772,43710432,1.080701311041759e6,1865984
50000,7,2,0.8100000000000005,78774482,50214635,44336642,1.1071772021292348e6,1868426
50000,7,2,0.8200000000000005,80757935,53068100,44769948,1.1354823345716717e6,1874959
50000,7,2,0.8300000000000005,82705792,55732229,44809042,1.1595525924423381e6,1881649
50000,7,2,0.8400000000000005,84719061,59394587,45345748,1.201959914400594e6,1915771
50000,7,2,0.8500000000000005,86754195,62165680,44940346,1.2248777403254842e6,1919108
50000,7,2,0.8600000000000005,88783828,65114110,44397598,1.251111738594359e6,1931999
50000,7,2,0.8700000000000006,90871648,68691695,43981004,1.2872790545107939e6,1960813
50000,7,2,0.8800000000000006,92980474,71573413,42838894,1.3091865144120841e6,1972255
50000,7,2,0.8900000000000006,95133647,75514098,42009052,1.3486033830490627e6,2012748
50000,7,2,0.9000000000000006,97263756,78715766,40469092,1.374133720243063e6,2036064
50000,7,2,0.9100000000000006,99404848,82446702,38896744,1.4075088944364854e6,2070445
50000,7,2,0.9200000000000006,101574827,85940691,36906498,1.435173255883525e6,2101296
50000,7,2,0.9300000000000006,103823143,89488461,34548876,1.461717868567071e6,2131214
50000,7,2,0.9400000000000006,106075446,93972081,32255096,1.502226186326794e6,2183027
50000,7,2,0.9500000000000006,108321342,97838553,29340120,1.5319313001354765e6,2221077
50000,7,2,0.9600000000000006,110642733,102005420,26160634,1.5634965468476764e6,2262903
50000,7,2,0.9700000000000006,112946423,106109913,22602920,1.5934679598319575e6,2303046
50000,7,2,0.9800000000000006,115293825,110726630,18745584,1.62917402385479e6,2353268
50000,7,2,0.9900000000000007,117652443,115346091,14484032,1.663454560606749e6,2401761
50000,7,2,1.0000000000000007,120050000,120050000,9800000,1.6970562748487683e6,2450000
50000,11,1,0.01,60664,531,2094,14.414213562373096,531
50000,11,1,0.02,120774,1060,4074,78.07106781186548,1059
50000,11,1,0.03,180466,1702,6422,176.37820360123072,1693
50000,11,1,0.04,241680,2336,8628,303.3509606523336,2299
50000,11,1,0.05,303154,2954,10684,490.52815412678797,2912
50000,11,1,0.060000000000000005,362856,3922,13966,749.3911108994173,3863
50000,11,1,0.07,423831,4771,16510,1059.8302494805284,4636
50000,11,1,0.08,485122,5706,19504,1365.2362381837129,5534
50000,11,1,0.09,544851,6894,22886,1830.4508187484573,6600
50000,11,1,0.09999999999999999,604504,7712,25382,2129.0406644861973,7368
50000,11,1,0.10999999999999999,665403,8824,28450,2552.1629835513877,8312
50000,11,1,0.11999999999999998,724680,10001,31528,3113.9833574428844,9344
50000,11,1,0.12999999999999998,786741,11674,36128,3779.7037313831315,10796
50000,11,1,0.13999999999999999,846196,13187,40222,4381.809849865752,12084
50000,11,1,0.15,907524,14890,44316,5187.994984144699,13438
50000,11,1,0.16,966701,16584,48878,5840.212219879458,14888
50000,11,1,0.17,1027356,18636,53800,6735.830173628229,16447
50000,11,1,0.18000000000000002,1088733,20910,59132,7742.523644201761,18186
50000,11,1,0.19000000000000003,1150126,23606,65628,8880.978099714785,20253
50000,11,1,0.20000000000000004,1209555,26460,72068,10106.637820056661,22282
50000,11,1,0.21000000000000005,1269550,29185,78218,11230.304587165869,24374
50000,11,1,0.22000000000000006,1330917,32044,84352,12413.079466959252,26217
50000,11,1,0.23000000000000007,1391257,35416,91708,13840.06491607008,28664
50000,11,1,0.24000000000000007,1451246,39794,101000,15611.122644212484,31461
50000,11,1,0.25000000000000006,1513320,43271,108276,16856.480983059122,33577
50000,11,1,0.26000000000000006,1569685,49429,120988,19345.16899978335,37610
50000,11,1,0.2700000000000001,1633945,53249,128814,20652.34412542578,39888
50000,11,1,0.2800000000000001,1693781,58925,140152,22864.756618013453,43416
50000,11,1,0.2900000000000001,1754668,65612,153810,25245.632378567236,47437
50000,11,1,0.3000000000000001,1815634,74049,170158,28000.15227587114,52040
50000,11,1,0.3100000000000001,1878065,81359,184106,30567.603667589778,56126
50000,11,1,0.3200000000000001,1936453,89361,199490,33215.394460323434,60407
50000,11,1,0.3300000000000001,1998778,99613,218674,36365.6486203484,65721
50000,11,1,0.34000000000000014,2057004,108518,234926,38962.4731231518,69987
50000,11,1,0.35000000000000014,2115702,122799,261712,43298.2548808748,77256
50000,11,1,0.36000000000000015,2177895,135799,284866,46535.4659415771,82917
50000,11,1,0.37000000000000016,2236990,149942,310710,50296.08212776471,89332
50000,11,1,0.38000000000000017,2299127,167734,341714,54643.30746532838,96736
50000,11,1,0.3900000000000002,2359363,186836,375806,59760.67126728468,105421
50000,11,1,0.4000000000000002,2417611,204586,406660,63443.26706896348,112449
50000,11,1,0.4100000000000002,2480159,224758,440226,67666.240744095,119729
50000,11,1,0.4200000000000002,2541810,250431,484454,72997.72041205227,129742
50000,11,1,0.4300000000000002,2601466,278984,533522,78483.15337864835,139975
50000,11,1,0.4400000000000002,2661722,306754,579580,83602.68618233406,149416
50000,11,1,0.45000000000000023,2721721,336931,629464,88844.33977871288,159256
50000,11,1,0.46000000000000024,2781948,381303,702476,96470.65640153066,174211
50000,11,1,0.47000000000000025,2842517,419273,762030,101315.78463477897,183955
50000,11,1,0.48000000000000026,2903531,464768,835116,107783.75067884674,197901
50000,11,1,0.49000000000000027,2964990,516869,918810,115386.31538280321,212681
50000,11,1,0.5000000000000002,3024825,565392,994320,121094.5567046835,225491
50000,11,1,0.5100000000000002,3083655,630610,1095566,128323.20206495601,241221
50000,11,1,0.5200000000000002,3143403,689248,1184514,134957.80791257563,256091
50000,11,1,0.5300000000000002,3207029,768552,1305614,142944.8029365217,273755
50000,11,1,0.5400000000000003,3266499,829691,1393508,148088.49363859734,285443
50000,11,1,0.5500000000000003,3328038,914122,1517442,155429.9597554529,302642
50000,11,1,0.5600000000000003,3388353,999680,1638758,161604.96374607383,319070
50000,11,1,0.5700000000000003,3447763,1094515,1774860,169600.47984532895,337766
50000,11,1,0.5800000000000003,3507434,1186338,1901276,175751.95565408238,353670
50000,11,1,0.5900000000000003,3570535,1295495,2049788,182832.99864996137,370177
50000,11,1,0.6000000000000003,3630541,1404048,2194094,189943.72393258524,387340
50000,11,1,0.6100000000000003,3690611,1505111,2320930,194504.8824025449,399202
50000,11,1,0.6200000000000003,3750044,1617702,2464756,200139.1140281259,414623
50000,11,1,0.6300000000000003,3811847,1729886,2597202,204995.78601670553,426366
50000,11,1,0.6400000000000003,3872931,1871065,2771862,212681.83291752415,444147
50000,11,1,0.6500000000000004,3933783,1987427,2899330,217210.3353162983,454899
50000,11,1,0.6600000000000004,3992694,2119070,3044034,223046.82004027942,466119
50000,11,1,0.6700000000000004,4051852,2252030,3186036,228427.65566401338,478005
50000,11,1,0.6800000000000004,4113052,2376750,3307054,233006.545076372,484504
50000,11,1,0.6900000000000004,4175733,2508150,3424314,237794.73850613553,491093
50000,11,1,0.7000000000000004,4232629,2638593,3542508,243368.5851747053,499759
50000,11,1,0.7100000000000004,4295915,2742427,3609876,245329.06326277804,498266
50000,11,1,0.7200000000000004,4355730,2885372,3727834,251091.4382168924,504862
50000,11,1,0.7300000000000004,4416807,3013478,3812120,255930.3889382286,509298
50000,11,1,0.7400000000000004,4477738,3126950,3867622,259200.74876970286,507965
50000,11,1,0.7500000000000004,4537772,3243983,3919766,262904.73481373955,508150
50000,11,1,0.7600000000000005,4596968,3357332,3961990,266781.63223656337,507361
50000,11,1,0.7700000000000005,4658217,3485193,4009060,271624.6544965289,506965
50000,11,1,0.7800000000000005,4719176,3590441,4019730,274671.54549334,503773
50000,11,1,0.7900000000000005,4779045,3694041,4027140,278012.1547218979,503012
50000,11,1,0.8000000000000005,4840298,3822565,4041314,282955.0180899902,503616
50000,11,1,0.8100000000000005,4900290,3913491,4011590,285190.70905166643,498733
50000,11,1,0.8200000000000005,4959773,4032626,4007588,289798.00818371767,499909
50000,11,1,0.8300000000000005,5021447,4128928,3963182,292445.1648930935,496936
50000,11,1,0.8400000000000005,5081382,4244671,3937690,296677.1294405582,497838
50000,11,1,0.8500000000000005,5143128,4366309,3896464,301091.36147662805,498875
50000,11,1,0.8600000000000005,5202739,4476278,3848548,304910.7049316102,500405
50000,11,1,0.8700000000000006,5264685,4558914,3755592,306654.8406368547,497981
50000,11,1,0.8800000000000006,5324652,4675958,3692246,310769.8143020147,500919
50000,11,1,0.8900000000000006,5384034,4795250,3623534,315051.81415891513,503815
50000,11,1,0.9000000000000006,5444817,4903660,3531894,318504.5029125509,506582
50000,11,1,0.9100000000000006,5503724,5008302,3437218,321751.45892534486,509258
50000,11,1,0.9200000000000006,5565686,5122754,3328506,325360.37528369273,512577
50000,11,1,0.9300000000000006,5627862,5235431,3212326,328825.1985115056,516205
50000,11,1,0.9400000000000006,5686911,5342948,3091444,332070.81863715075,520039
50000,11,1,0.9500000000000006,5747268,5453379,2962638,335373.6752488652,523829
50000,11,1,0.9600000000000006,5808412,5577265,2827800,339396.44489024085,529385
50000,11,1,0.9700000000000006,5868378,5692212,2683976,342869.00712944,534122
50000,11,1,0.9800000000000006,5928954,5812445,2531568,346560.1045272325,539440
50000,11,1,0.9900000000000007,5988952,5925356,2369796,349770.36931381834,544200
50000,11,1,1.0000000000000007,6050000,6050000,2200000,353553.39059316507,550000
50000,11,2,0.01,73024,3,12,0.0,3
50000,11,2,0.02,292897,26,98,3.0,26
50000,11,2,0.03,660104,51,192,4.414213562373095,50
50000,11,2,0.04,1175874,83,310,11.0,83
50000,11,2,0.05,1828084,140,504,22.650281539872886,136
50000,11,2,0.060000000000000005,2638512,254,904,46.81913190966076,249
50000,11,2,0.07,3586096,323,1116,75.42955328423771,317
50000,11,2,0.08,4679915,482,1658,110.31590280161038,467
50000,11,2,0.09,5920131,639,2148,170.07016241042487,622
50000,11,2,0.09999999999999999,7324940,773,2528,215.23848457737256,737
50000,11,2,0.10999999999999999,8844839,1062,3422,307.6413231155534,1000
50000,11,2,0.11999999999999998,10547526,1231,3880,378.7638119034331,1155
50000,11,2,0.12999999999999998,12353449,1520,4682,495.3632354524181,1396
50000,11,2,0.13999999999999999,14334997,1927,5810,647.754045636236,1745
50000,11,2,0.15,16462600,2279,6780,789.2650896461126,2047
50000,11,2,0.16,18711665,2818,8208,1009.5399029579535,2512
50000,11,2,0.17,21140579,3150,9054,1151.83677912241,2781
50000,11,2,0.18000000000000002,23727517,3735,10606,1349.8959540520616,3227
50000,11,2,0.19000000000000003,26424606,4502,12524,1702.4988913961959,3888
50000,11,2,0.20000000000000004,29313000,5074,13818,1922.687257776861,4278
50000,11,2,0.21000000000000005,32294296,6364,17076,2462.118840905049,5307
50000,11,2,0.22000000000000006,35416404,6825,18082,2671.2787050180336,5613
50000,11,2,0.23000000000000007,38742585,8412,21628,3278.8706526147803,6740
50000,11,2,0.24000000000000007,42151325,9400,23824,3681.7440796432506,7449
50000,11,2,0.25000000000000006,45726991,11012,27412,4290.3614528237595,8522
50000,11,2,0.26000000000000006,49474993,12794,31210,5016.164478412116,9724
50000,11,2,0.2700000000000001,53338386,13466,32828,5199.989436438651,10107
50000,11,2,0.2800000000000001,57307819,16469,39176,6328.479903222724,12099
50000,11,2,0.2900000000000001,61532041,18494,43408,7129.893934220265,13398
50000,11,2,0.3000000000000001,65868202,22274,50962,8525.590850536866,15680
50000,11,2,0.3100000000000001,70382433,25800,58086,9645.580856077293,17646
50000,11,2,0.3200000000000001,74926509,28624,63686,10659.180816977329,19241
50000,11,2,0.3300000000000001,79758353,32530,71188,11902.836669630035,21369
50000,11,2,0.34000000000000014,84622737,38491,83010,13833.271766808333,24702
50000,11,2,0.35000000000000014,89624331,43725,93082,15463.34485063338,27408
50000,11,2,0.36000000000000015,94728274,48586,101552,16698.175694765287,29439
50000,11,2,0.37000000000000016,100257283,58580,120238,19640.780013359876,34359
50000,11,2,0.38000000000000017,105753653,64926,131786,21262.41418129103,37214
50000,11,2,0.3900000000000002,111381495,76748,153402,24634.35778024655,42812
50000,11,2,0.4000000000000002,117081078,87365,171604,27012.567016392648,46962
50000,11,2,0.4100000000000002,123159134,101571,197384,30464.881803775912,53012
50000,11,2,0.4200000000000002,129199845,117777,225464,34288.27589621616,59411
50000,11,2,0.4300000000000002,135408850,134310,253214,37550.47491280043,65103
50000,11,2,0.4400000000000002,141660539,155944,291290,42103.743317833345,73502
50000,11,2,0.45000000000000023,148175654,184399,338078,47796.28613988207,83070
50000,11,2,0.46000000000000024,154924346,214050,388322,53291.74934086257,93003
50000,11,2,0.47000000000000025,161629110,254391,453782,60127.56723424155,105134
50000,11,2,0.48000000000000026,168501652,305981,537666,68654.33535713992,120554
50000,11,2,0.49000000000000027,175745324,368018,638444,78080.70198446147,137396
50000,11,2,0.5000000000000002,183006997,448572,767008,89691.19495563941,158472
